
94.180.141.226 - - [26/Sep/2016:21:45:29 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"
94.180.141.226 - - [26/Sep/2016:21:45:29 +0300] "GET /favicon.ico HTTP/1.1" 404 464 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"
94.180.141.226 - - [26/Sep/2016:21:45:29 +0300] "GET /favicon.ico HTTP/1.1" 404 464 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"
149.154.167.162 - - [26/Sep/2016:21:45:35 +0300] "GET / HTTP/1.1" 403 464 "-" "TelegramBot (like TwitterBot)"
149.154.167.163 - - [26/Sep/2016:21:46:15 +0300] "GET /html HTTP/1.1" 404 457 "-" "TelegramBot (like TwitterBot)"
89.169.228.204 - - [27/Sep/2016:01:03:31 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 OPR/39.0.2256.71"
138.201.16.75 - - [27/Sep/2016:03:57:55 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.0.1) Gecko/2008070208"
66.249.79.182 - - [27/Sep/2016:06:39:20 +0300] "GET /robots.txt HTTP/1.1" 404 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.185 - - [27/Sep/2016:06:39:20 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.182 - - [27/Sep/2016:06:39:21 +0300] "GET / HTTP/1.1" 403 464 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
94.23.174.56 - - [27/Sep/2016:08:38:30 +0300] "GET /?author=1 HTTP/1.1" 403 464 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0"
